"MODA","TEMP","DEWP","WDSP","PRCP","RH","AH","LATITUDE","LONGITUDE","Latitude","Longitude","DaySeq"
"01-22",6.85,-4.55,1.9,2.29,54.6,3.75975005487522,28.117,112.783,27.7827319,112.9455981,22
"01-23",9.15,-1.65,1.25,2.29,56.75,4.50117253049784,28.117,112.783,27.7827319,112.9455981,23
"01-24",10.85,0.4,2,0.25,54.05,4.91264659381373,28.117,112.783,27.7827319,112.9455981,24
"01-25",9.5,1.25,1.8,0,60.4,5.27087191015391,28.117,112.783,27.7827319,112.9455981,25
"01-26",9.3,2.5,1.8,0,62.7,5.68617571523439,28.117,112.783,27.7827319,112.9455981,26
"01-27",10.7,3,1,0,59.2,5.79052221843705,28.117,112.783,27.7827319,112.9455981,27
"01-28",10.45,5.05,1.85,0.51,69.5,6.69984274034288,28.117,112.783,27.7827319,112.9455981,28
"01-29",11,6.4,1.2,0,74.35,7.33543972848017,28.117,112.783,27.7827319,112.9455981,29
"01-30",15.1,8.9,1.75,NA,66.45,8.56986914320371,28.117,112.783,27.7827319,112.9455981,30
"01-31",16.45,8.9,1.8,0.76,65.25,8.61344635240287,28.117,112.783,27.7827319,112.9455981,31
"02-01",15,8.55,2.15,0.51,68.35,8.37832471634113,28.117,112.783,27.7827319,112.9455981,32
"02-02",12.95,8.85,1.8,2.79,78.35,8.66378958258355,28.117,112.783,27.7827319,112.9455981,33
"02-03",10.7,7.75,3.6,0,82.15,8.08610833364153,28.117,112.783,27.7827319,112.9455981,34
"02-04",6.45,5.5,2.9,1.015,93.7,7.00964142010007,28.117,112.783,27.7827319,112.9455981,35
"02-05",4.75,3.3,2.8,0.89,90.4,6.06522370004462,28.117,112.783,27.7827319,112.9455981,36
"02-06",4.15,2.85,2.6,5.335,91.25,5.94463449059146,28.117,112.783,27.7827319,112.9455981,37
"02-07",2.65,0.8,3.5,7.75,87.65,5.11123042868133,28.117,112.783,27.7827319,112.9455981,38
"02-08",0.5,-1.25,3,4.32,88.05,4.44543886374196,28.117,112.783,27.7827319,112.9455981,39
"02-09",0.65,-1.55,2.8,8.76,85.2,4.32191282535074,28.117,112.783,27.7827319,112.9455981,40
"02-10",1.6,-1.5,1.95,0.25,79.9,4.4386851033575,28.117,112.783,27.7827319,112.9455981,41
"02-11",2.45,-1.3,2.45,4.32,77.4,4.59440368627802,28.117,112.783,27.7827319,112.9455981,42
"02-12",3.1,-0.25,2.3,0.51,78.7,4.73616371404886,28.117,112.783,27.7827319,112.9455981,43
"02-13",3.45,0.05,1.7,2.03,78.55,4.96214650226826,28.117,112.783,27.7827319,112.9455981,44
"02-14",4.95,1.55,2.05,0.89,79.5,5.48357049758861,28.117,112.783,27.7827319,112.9455981,45
"02-15",6.4,1.65,1.55,0.51,71.7,5.36334489675485,28.117,112.783,27.7827319,112.9455981,46
"02-16",7.35,4.1,1.55,0.885,80.25,6.34897679886923,28.117,112.783,27.7827319,112.9455981,47
"02-17",6.55,5.45,2.5,5.46,92.65,7.11448375906315,28.117,112.783,27.7827319,112.9455981,48
"02-18",3.8,2,3.3,9.905,88.05,5.61309958430707,28.117,112.783,27.7827319,112.9455981,49
"02-19",4,0.35,2.25,4.315,77.7,4.91735298467082,28.117,112.783,27.7827319,112.9455981,50
"02-20",6.95,0.8,1.85,1.525,67.3,5.07006520101377,28.117,112.783,27.7827319,112.9455981,51
"02-21",8.6,2.75,1.65,19.81,70.25,5.76630108063645,28.117,112.783,27.7827319,112.9455981,52
"02-22",10.2,4.7,1.5,16.26,68.9,6.53754238930622,28.117,112.783,27.7827319,112.9455981,53
"02-23",10.35,6.8,1.05,6.985,78.9,7.5755838611891,28.117,112.783,27.7827319,112.9455981,54
"02-24",10.75,8.4,1.5,25.91,85.9,8.42766582286285,28.117,112.783,27.7827319,112.9455981,55
"02-25",10.95,9.05,2.4,6.475,88.2,8.7950755456614,28.117,112.783,27.7827319,112.9455981,56
"02-26",10.95,8.9,1.9,8.64,87.5,8.70430270845792,28.117,112.783,27.7827319,112.9455981,57
"02-27",12.1,9.7,1.65,3.935,85.4,9.14021652230899,28.117,112.783,27.7827319,112.9455981,58
"02-28",12.75,9.9,3.05,3.555,83.5,9.39676892624711,28.117,112.783,27.7827319,112.9455981,59
"03-01",5.9,3.75,3.7,6.73,86.1,6.20817053888064,28.117,112.783,27.7827319,112.9455981,60
"03-02",6.85,2.05,1.9,1.015,73.25,5.61590922245089,28.117,112.783,27.7827319,112.9455981,61
"03-03",9.05,1.85,1.45,1.27,65.8,5.64842646545029,28.117,112.783,27.7827319,112.9455981,62
"03-04",11.4,3.35,1.6,0,62.3,6.07697129796509,28.117,112.783,27.7827319,112.9455981,63
"03-05",14.05,3.2,1.4,7.37,54.3,6.10692955848186,28.117,112.783,27.7827319,112.9455981,64
"03-06",14.4,5.2,1.6,5.08,58.85,6.71827988633675,28.117,112.783,27.7827319,112.9455981,65
"03-07",13.25,6.45,1.3,33.78,67.05,7.31511087608217,28.117,112.783,27.7827319,112.9455981,66
"03-08",14.95,6.95,1.65,0,63.2,7.59217899524147,28.117,112.783,27.7827319,112.9455981,67
"03-09",17.1,9,1.5,0,60.1,8.79965936502399,28.117,112.783,27.7827319,112.9455981,68
"03-10",12.1,6.1,2.55,3.3,66.75,7.1528332282443,28.117,112.783,27.7827319,112.9455981,69
"03-11",12.25,9.15,1.2,13.21,81.55,8.81044745974344,28.117,112.783,27.7827319,112.9455981,70
"03-12",13.15,9.55,3.35,9.905,79.15,9.01988192839698,28.117,112.783,27.7827319,112.9455981,71
"03-13",10.2,6,2.35,0,75.15,7.19909224467616,28.117,112.783,27.7827319,112.9455981,72
"03-14",11.2,5.6,1.35,0,69.25,6.99621866211303,28.117,112.783,27.7827319,112.9455981,73
"03-15",14.3,7.75,1.55,1.52,64.8,7.98200046012989,28.117,112.783,27.7827319,112.9455981,74
"03-16",15.85,11.75,1.75,0,77.3,10.3661281829168,28.117,112.783,27.7827319,112.9455981,75
"03-17",16.8,12.6,2,30.73,78.35,10.9629406030721,28.117,112.783,27.7827319,112.9455981,76
"03-18",20.4,13.15,1.8,0.125,63.25,11.2670750243913,28.117,112.783,27.7827319,112.9455981,77
"03-19",14.9,12.6,2.45,19.305,86.15,11.0178482934159,28.117,112.783,27.7827319,112.9455981,78
"03-20",12.95,7.9,3.05,0.635,71.4,8.19520611681794,28.117,112.783,27.7827319,112.9455981,79
"03-21",15,7.3,1.8,0.76,60.25,7.95232335378025,28.117,112.783,27.7827319,112.9455981,80
"03-22",16.65,8.6,2.45,1.52,60.1,8.78092680038661,28.117,112.783,27.7827319,112.9455981,81
"03-23",13.25,11.05,1.9,18.415,86.55,9.96349619956946,28.117,112.783,27.7827319,112.9455981,82
"03-24",15.65,12.85,1.6,9.65,83.55,11.1677974827208,28.117,112.783,27.7827319,112.9455981,83
"03-25",17.75,12.5,2.55,21.08,71.35,10.9283773364838,28.117,112.783,27.7827319,112.9455981,84
"03-26",15.3,11.8,1.95,1.655,79.95,10.7634628533975,28.117,112.783,27.7827319,112.9455981,85
"03-27",16.95,12.75,1.75,10.035,76.65,11.3395176785845,28.117,112.783,27.7827319,112.9455981,86
"03-28",18.4,14.1,2.3,15.11,76.2,12.1404849069088,28.117,112.783,27.7827319,112.9455981,87
"03-29",20.9,12.4,1.85,26.16,58.25,10.6480159664048,28.117,112.783,27.7827319,112.9455981,88
"03-30",17.25,14.15,1.85,9.14,82,12.0458278672335,28.117,112.783,27.7827319,112.9455981,89
"03-31",16.75,12.15,2.4,8.765,74.75,10.6207124100184,28.117,112.783,27.7827319,112.9455981,90
"04-01",17.55,11.35,1.75,0,68.3,10.2561930566689,28.117,112.783,27.7827319,112.9455981,91
"04-02",18.45,13.3,1.5,0.255,72.25,11.4201857789051,28.117,112.783,27.7827319,112.9455981,92
"04-03",18.35,11.5,2,1.27,66.65,10.2132590218208,28.117,112.783,27.7827319,112.9455981,93
"04-04",18.15,13.65,2.35,81.79,76.4,11.7531668420527,28.117,112.783,27.7827319,112.9455981,94
"04-05",17,11.5,3.3,16.51,71.65,10.1423027592908,28.117,112.783,27.7827319,112.9455981,95
"04-06",14.05,8.5,2.2,23.495,71,8.77035223239213,28.117,112.783,27.7827319,112.9455981,96
"04-07",16.7,9.25,1.3,2.285,64.5,9.09490179511982,28.117,112.783,27.7827319,112.9455981,97
"04-08",18,11.85,1.2,1.145,67.85,10.535336494841,28.117,112.783,27.7827319,112.9455981,98
"04-09",18.95,11.05,1.95,1.78,60.65,9.84233454447987,28.117,112.783,27.7827319,112.9455981,99
"04-10",20.25,11.4,1.35,0,56.8,10.3454098261494,28.117,112.783,27.7827319,112.9455981,100
"04-11",19.65,13.1,1.8,0,66.5,11.6678562537539,28.117,112.783,27.7827319,112.9455981,101
"04-12",17.2,9.5,2,0.255,63.65,8.97661635034089,28.117,112.783,27.7827319,112.9455981,102
"04-13",17.8,10.5,1.65,0.51,62.55,9.47733171392196,28.117,112.783,27.7827319,112.9455981,103
"04-14",22.05,12.5,1.85,0.25,55.05,10.6689452152953,28.117,112.783,27.7827319,112.9455981,104
"04-15",24.75,12.8,2.2,0,49.7,11.1248254309037,28.117,112.783,27.7827319,112.9455981,105
"04-16",22.4,16.55,2.25,0,70.7,13.8026624386728,28.117,112.783,27.7827319,112.9455981,106
"04-17",23.15,17.25,1.8,0,70,14.4452849165138,28.117,112.783,27.7827319,112.9455981,107
"04-18",22.5,17.5,2.75,9.78,73.4,14.6516912572035,28.117,112.783,27.7827319,112.9455981,108
"04-19",13.65,10.95,4.05,11.81,83.85,9.92723366740718,28.117,112.783,27.7827319,112.9455981,109
"04-20",12.6,8.75,2.35,1.65,77.4,8.76179196003929,28.117,112.783,27.7827319,112.9455981,110
"04-21",14.05,10.85,1.6,5.205,81.25,9.9700669866741,28.117,112.783,27.7827319,112.9455981,111
"04-22",15.9,11.75,1.8,1.145,76.65,10.3487093819735,28.117,112.783,27.7827319,112.9455981,112
"04-23",15.05,12.95,1.4,15.875,87.3,11.2970220858441,28.117,112.783,27.7827319,112.9455981,113
"04-24",17,14.1,1.3,12.445,83.45,12.078143010907,28.117,112.783,27.7827319,112.9455981,114
"04-25",17.5,15.35,1.75,3.935,87.3,13.03234406521,28.117,112.783,27.7827319,112.9455981,115
"04-26",18.15,13.3,1.75,3.935,74.2,11.3660676503798,28.117,112.783,27.7827319,112.9455981,116
"04-27",22.3,13.45,2.2,2.795,57.35,11.4074791243424,28.117,112.783,27.7827319,112.9455981,117
"04-28",22.65,15.4,2.1,5.59,63.65,13.1574691701224,28.117,112.783,27.7827319,112.9455981,118
"04-29",19.7,15.75,2.05,30.73,77.95,13.3950806922461,28.117,112.783,27.7827319,112.9455981,119
"04-30",18.75,12.45,1.6,0,67.8,10.7587438546598,28.117,112.783,27.7827319,112.9455981,120
"05-01",22.55,10.8,1.5,0,47.5,9.49714623736141,28.117,112.783,27.7827319,112.9455981,121
"05-02",21.8,12.05,2,0,54.15,10.3543388120127,28.117,112.783,27.7827319,112.9455981,122
"05-03",20.35,14.65,1.8,1.395,70.75,12.483648955669,28.117,112.783,27.7827319,112.9455981,123
"05-04",19.55,16.5,1.9,13.335,82.85,13.943125602592,28.117,112.783,27.7827319,112.9455981,124
"05-05",20.95,15.7,1.7,16.89,71.95,13.2344103162301,28.117,112.783,27.7827319,112.9455981,125
"05-06",23.2,14.6,1.5,41.785,60.1,12.6958099777204,28.117,112.783,27.7827319,112.9455981,126
"05-07",23.2,17.65,1.9,48.51,72.5,14.9712230632581,28.117,112.783,27.7827319,112.9455981,127
"05-08",22.75,19,2.35,27.055,79.95,16.1146789054342,28.117,112.783,27.7827319,112.9455981,128
"05-09",21.5,18.85,1.95,8,84.95,16.0153750745141,28.117,112.783,27.7827319,112.9455981,129
"05-10",20,17.45,2.25,10.92,85.35,14.8024710978194,28.117,112.783,27.7827319,112.9455981,130
"05-11",21.4,12.05,1.9,19.05,55.95,10.3876968002686,28.117,112.783,27.7827319,112.9455981,131
"05-12",25.35,13,1.8,0,46.35,10.874814360629,28.117,112.783,27.7827319,112.9455981,132
"05-13",26.1,16,2,0,55.6,13.2837868130206,28.117,112.783,27.7827319,112.9455981,133
"05-14",23,18.6,2.75,50.8,76.55,15.7832522652064,28.117,112.783,27.7827319,112.9455981,134
"05-15",21.6,16.2,2.6,3.05,72.8,13.9981656943468,28.117,112.783,27.7827319,112.9455981,135
"05-16",20.9,17.2,2,0.51,79.5,14.4582835568797,28.117,112.783,27.7827319,112.9455981,136
"05-17",19.1,16.1,2.25,11.94,83.05,13.5655827979557,28.117,112.783,27.7827319,112.9455981,137
"05-18",19.6,17.3,1.65,4.955,86.6,14.6132887849288,28.117,112.783,27.7827319,112.9455981,138
"05-19",20.8,18.2,1.25,6.475,85.25,15.4118366944884,28.117,112.783,27.7827319,112.9455981,139
"05-20",22.55,18.2,1.5,1.905,76.55,15.3163972778894,28.117,112.783,27.7827319,112.9455981,140
"05-21",23.65,18,1.7,7.62,71.85,15.1109042022509,28.117,112.783,27.7827319,112.9455981,141
"05-22",25.15,18.45,1.6,0,67.8,15.4397062321335,28.117,112.783,27.7827319,112.9455981,142
"05-23",27.65,20.25,1.8,0,64.35,17.1106435962155,28.117,112.783,27.7827319,112.9455981,143
"05-24",28.3,21.45,1.9,47.75,68.15,18.483968225634,28.117,112.783,27.7827319,112.9455981,144
"05-25",26.25,21.1,2.45,9.27,73.65,18.1198118262891,28.117,112.783,27.7827319,112.9455981,145
"05-26",24.15,18.1,2.5,7.75,69.45,15.3894379285829,28.117,112.783,27.7827319,112.9455981,146
"05-27",27,17.05,1.45,3.555,54.55,14.1167607389464,28.117,112.783,27.7827319,112.9455981,147
"05-28",29.55,20.7,1.9,0,59,17.6038006281101,28.117,112.783,27.7827319,112.9455981,148
"05-29",22.85,18.75,2.9,6.73,77.9,15.9646065435476,28.117,112.783,27.7827319,112.9455981,149
"05-30",23.3,18.85,1.9,0.635,76.1,16.1738107720359,28.117,112.783,27.7827319,112.9455981,150
"05-31",27.15,21.55,1.7,0.51,71.55,18.6802574945419,28.117,112.783,27.7827319,112.9455981,151
"06-01",25.5,21.2,2.05,6.605,77.4,18.3389945411471,28.117,112.783,27.7827319,112.9455981,152
"06-02",25.65,19.65,1.9,NA,69.55,16.5889872047516,28.117,112.783,27.7827319,112.9455981,153
"06-03",27.05,17.95,1.5,NA,57.55,14.8565059570823,28.117,112.783,27.7827319,112.9455981,154
"06-04",25.95,19.65,1.75,12.7,69.5,16.6101953153287,28.117,112.783,27.7827319,112.9455981,155
"06-05",26.65,21.15,1.75,2.92,73.85,18.1571440858962,28.117,112.783,27.7827319,112.9455981,156
"06-06",26.45,21.8,2.2,0.885,75.7,18.8963363299624,28.117,112.783,27.7827319,112.9455981,157
"06-07",25.75,20.85,1.85,1.905,75.25,17.8701812268624,28.117,112.783,27.7827319,112.9455981,158
"06-08",27.35,20.95,2,2.03,68.1,17.8818797622735,28.117,112.783,27.7827319,112.9455981,159
"06-09",25.1,20.2,2.5,13.085,74.3,17.2092226570996,28.117,112.783,27.7827319,112.9455981,160
"06-10",22.55,19.25,2.45,1.775,81.65,16.3816502280355,28.117,112.783,27.7827319,112.9455981,161
"06-11",25.25,18.1,2,0.505,64.6,15.2772673969661,28.117,112.783,27.7827319,112.9455981,162
"06-12",27.55,16.4,1.5,0,50.65,13.5285025660829,28.117,112.783,27.7827319,112.9455981,163
"06-13",27.3,17.15,1.85,NA,54.6,14.3682684122706,28.117,112.783,27.7827319,112.9455981,164
"06-14",28.75,19.45,1.55,NA,57.3,16.2314771856233,28.117,112.783,27.7827319,112.9455981,165
"06-15",28.6,21.65,2.35,4.57,66.3,18.6030970779276,28.117,112.783,27.7827319,112.9455981,166
"06-16",28.2,21.45,2.2,0,67.55,18.4317349115472,28.117,112.783,27.7827319,112.9455981,167
"06-17",28.1,21.85,1.75,5.08,70.45,18.874798839236,28.117,112.783,27.7827319,112.9455981,168
"06-18",30.5,23,1.65,5.08,64.8,20.0433419535805,28.117,112.783,27.7827319,112.9455981,169
"06-19",30.35,23.65,1.6,23.62,68.8,20.872512795196,28.117,112.783,27.7827319,112.9455981,170
"06-20",28.75,24.25,2.05,33.91,78,21.7509758105482,28.117,112.783,27.7827319,112.9455981,171
"06-21",27.6,22.5,2.4,1.015,74.65,19.7332140464453,28.117,112.783,27.7827319,112.9455981,172
"06-22",27,22.65,1.95,3.935,77.25,19.8980613518181,28.117,112.783,27.7827319,112.9455981,173
"06-23",28.6,22.55,1.6,0.51,71.25,19.6387328193561,28.117,112.783,27.7827319,112.9455981,174
"06-24",27.05,22.25,1.75,3.43,75.2,19.499180097568,28.117,112.783,27.7827319,112.9455981,175
"06-25",28.65,23.6,1.9,3.43,74.2,20.9264749166428,28.117,112.783,27.7827319,112.9455981,176
"06-26",25.8,23,1.95,21.465,84.55,20.4148598017268,28.117,112.783,27.7827319,112.9455981,177
"06-27",24.25,21.95,1.55,23.24,87.1,19.208226553928,28.117,112.783,27.7827319,112.9455981,178
"06-28",25.2,22.2,1.25,16.13,83.5,19.4310327310311,28.117,112.783,27.7827319,112.9455981,179
"06-29",27.15,22.6,1.9,1.78,76.3,19.8431733188193,28.117,112.783,27.7827319,112.9455981,180
"06-30",29.75,22.9,1.85,NA,66.95,19.9953231952871,28.117,112.783,27.7827319,112.9455981,181
"07-01",29.95,22,2.4,1.52,63.65,18.9851976555411,28.117,112.783,27.7827319,112.9455981,182
"07-02",29.35,21.95,2.1,5.33,66.6,19.0431975632487,28.117,112.783,27.7827319,112.9455981,183
"07-03",30.25,22.2,2.8,12.19,63.3,19.2013406936565,28.117,112.783,27.7827319,112.9455981,184
"07-04",29.4,21.85,2.45,57.4,66.1,18.8380592871102,28.117,112.783,27.7827319,112.9455981,185
"07-05",28.7,21.1,2.3,2.79,65.25,17.9745063402085,28.117,112.783,27.7827319,112.9455981,186
"07-06",29.6,21.75,1.9,0,63.6,18.6438776408208,28.117,112.783,27.7827319,112.9455981,187
"07-07",30.05,21.5,1.75,7.37,60.25,18.3354618411548,28.117,112.783,27.7827319,112.9455981,188
"07-08",30.65,20.45,2.3,0,54.75,17.1464854402748,28.117,112.783,27.7827319,112.9455981,189
"07-09",31.4,20.65,1.95,NA,53.05,17.3415891562229,28.117,112.783,27.7827319,112.9455981,190
"07-10",31.9,22.3,1.75,NA,57.35,19.2443948964723,28.117,112.783,27.7827319,112.9455981,191
"07-11",32.75,22.4,1.6,NA,54.95,19.2707483432848,28.117,112.783,27.7827319,112.9455981,192
"07-12",30.75,22.35,1.95,14.22,62.2,19.2867622323982,28.117,112.783,27.7827319,112.9455981,193
"07-13",28.8,22.55,1.8,18.8,71.45,19.6279270292526,28.117,112.783,27.7827319,112.9455981,194
"07-14",27.85,22.2,2.1,57.66,72.75,19.3080588354845,28.117,112.783,27.7827319,112.9455981,195
"07-15",28.6,22.5,1.85,22.86,71.8,19.598242626347,28.117,112.783,27.7827319,112.9455981,196
"07-16",29.55,22.6,2.15,2.29,68.25,19.7029458760937,28.117,112.783,27.7827319,112.9455981,197
"07-17",30.45,22.6,2.25,2.03,63.8,19.6195412182942,28.117,112.783,27.7827319,112.9455981,198
"07-18",30.6,21.5,2.65,7.62,59,18.3334999813866,28.117,112.783,27.7827319,112.9455981,199
"07-19",32.2,21.65,1.75,NA,54.2,18.4222464503593,28.117,112.783,27.7827319,112.9455981,200
"07-20",32.15,21.45,2.3,NA,53.3,18.1408058500477,28.117,112.783,27.7827319,112.9455981,201
"07-21",32.45,22.5,2.05,0,55.85,19.3554953385539,28.117,112.783,27.7827319,112.9455981,202
"07-22",33.2,21.45,2.2,0,50.3,18.1612734002525,28.117,112.783,27.7827319,112.9455981,203
"07-23",33.3,22.15,2.55,NA,52.25,18.9434506437235,28.117,112.783,27.7827319,112.9455981,204
"07-24",32.1,21.25,2.45,NA,54,18.0274491778838,28.117,112.783,27.7827319,112.9455981,205
"07-25",30.8,20.6,2.8,2.79,56.15,17.360732046812,28.117,112.783,27.7827319,112.9455981,206
"07-26",30.5,21.4,2.1,30.23,60.15,18.2745565057463,28.117,112.783,27.7827319,112.9455981,207
"07-27",31,21.9,1.95,0,59.85,18.8401185223976,28.117,112.783,27.7827319,112.9455981,208
"07-28",32.35,20.7,2,0,50.65,17.3560742976043,28.117,112.783,27.7827319,112.9455981,209
"07-29",32.7,19.8,1.95,NA,46.75,16.3839706489897,28.117,112.783,27.7827319,112.9455981,210
"07-30",33.65,19.65,1.95,NA,43.9,16.181855301752,28.117,112.783,27.7827319,112.9455981,211
"07-31",33.3,19.85,2,NA,45.7,16.4111795086418,28.117,112.783,27.7827319,112.9455981,212
"08-01",32.8,20.1,2.45,NA,47.9,16.6896635556738,28.117,112.783,27.7827319,112.9455981,213
"08-02",32.15,21.2,2.1,NA,53.45,17.9805220944349,28.117,112.783,27.7827319,112.9455981,214
"08-03",31.85,21.9,2.1,5.08,56.05,18.7301344721702,28.117,112.783,27.7827319,112.9455981,215
"08-04",33.55,20.8,1.65,0,47.55,17.4208072944693,28.117,112.783,27.7827319,112.9455981,216
"08-05",32.8,21.3,2.3,0,51.8,18.0532858801678,28.117,112.783,27.7827319,112.9455981,217
"08-06",33,21.05,2.45,0.51,50.7,17.8318521595234,28.117,112.783,27.7827319,112.9455981,218
"08-07",31.7,20.7,2.6,NA,54.65,17.5432038405611,28.117,112.783,27.7827319,112.9455981,219
"08-08",29.5,19.7,2.85,0,60.15,16.5777350230746,28.117,112.783,27.7827319,112.9455981,220
"08-09",30.7,20.55,2,0,59.4,17.4911881272715,28.117,112.783,27.7827319,112.9455981,221
"08-10",31.4,20.25,1.95,0,55.4,17.0550477246686,28.117,112.783,27.7827319,112.9455981,222
"08-11",29.45,19.15,2.5,1.78,60.75,16.0799140927253,28.117,112.783,27.7827319,112.9455981,223
"08-12",28.2,19.1,2.3,8.13,64.55,15.9639308433692,28.117,112.783,27.7827319,112.9455981,224
"08-13",29.25,18.55,2.45,0.51,58.7,15.3669906085866,28.117,112.783,27.7827319,112.9455981,225
"08-14",29.5,19.75,2.6,0,57.7,16.5002126052126,28.117,112.783,27.7827319,112.9455981,226
"08-15",28.2,21.45,2.75,4.19,69.65,18.46860130503,28.117,112.783,27.7827319,112.9455981,227
"08-16",29.15,21.2,2.55,0.125,64.75,18.1382287356059,28.117,112.783,27.7827319,112.9455981,228
"08-17",28.95,20.8,2.4,2.03,63.8,17.7967251908529,28.117,112.783,27.7827319,112.9455981,229
"08-18",26.25,20.5,2.4,47.88,73.1,17.4696242928323,28.117,112.783,27.7827319,112.9455981,230
"08-19",27.1,21.95,2.5,49.275,73.5,19.156574938812,28.117,112.783,27.7827319,112.9455981,231
"08-20",26.55,21.2,2.2,0,72.95,18.3390735018967,28.117,112.783,27.7827319,112.9455981,232
"08-21",29.45,22.05,2.55,0,64.85,19.2325101684274,28.117,112.783,27.7827319,112.9455981,233
"08-22",29.1,22.1,3.35,37.08,66.8,19.1757066749623,28.117,112.783,27.7827319,112.9455981,234
"08-23",28.95,23,2.25,15.49,71.45,20.2249835846432,28.117,112.783,27.7827319,112.9455981,235
"08-24",27.55,22.1,2,0,72.25,19.213804014553,28.117,112.783,27.7827319,112.9455981,236
"08-25",28.65,22.7,2.05,0,70.3,19.855833309108,28.117,112.783,27.7827319,112.9455981,237
"08-26",28,22.8,1.9,0,73.65,20.0507909363011,28.117,112.783,27.7827319,112.9455981,238
"08-27",29.95,22.1,2.1,NA,63.35,19.0269093782812,28.117,112.783,27.7827319,112.9455981,239
"08-28",31.55,22.65,1.8,NA,59.9,19.5824811498956,28.117,112.783,27.7827319,112.9455981,240
"08-29",29.7,22.65,2.2,0,66,19.6832388831891,28.117,112.783,27.7827319,112.9455981,241
"08-30",30.35,20.1,2.25,0,54.3,16.7976143323489,28.117,112.783,27.7827319,112.9455981,242
"08-31",26.85,19.75,2.9,0,65.15,16.6862682001699,28.117,112.783,27.7827319,112.9455981,243
"09-01",26.55,18.9,1.95,0,64.35,16.0400574212616,28.117,112.783,27.7827319,112.9455981,244
"09-02",25.2,19.85,2.85,0.255,72.25,16.8702366764545,28.117,112.783,27.7827319,112.9455981,245
"09-03",23.1,18.9,2,3.935,77.7,15.966535396787,28.117,112.783,27.7827319,112.9455981,246
"09-04",22.7,17.1,2.15,15.49,72.7,14.325606127645,28.117,112.783,27.7827319,112.9455981,247
"09-05",21.25,18.25,1.65,16.385,83.25,15.467332252164,28.117,112.783,27.7827319,112.9455981,248
"09-06",23.95,19.9,1.2,3.81,79.1,16.993893640241,28.117,112.783,27.7827319,112.9455981,249
"09-07",26.65,20.75,1.15,0,71.1,17.7317220076937,28.117,112.783,27.7827319,112.9455981,250
"09-08",28.35,21.55,1.4,NA,67.7,18.5030228581077,28.117,112.783,27.7827319,112.9455981,251
"09-09",29.45,23.25,1.8,NA,69.35,20.4621089416305,28.117,112.783,27.7827319,112.9455981,252
"09-10",26.7,22.8,2.1,0.51,79.4,20.1191907494282,28.117,112.783,27.7827319,112.9455981,253
"09-11",26.6,21.65,2.5,0,75.15,18.8319365019154,28.117,112.783,27.7827319,112.9455981,254
"09-12",26.4,20.45,2.2,0,70.15,17.4126137066972,28.117,112.783,27.7827319,112.9455981,255
"09-13",24.15,20.5,1.85,0.125,80.85,17.6165198916026,28.117,112.783,27.7827319,112.9455981,256
