"MODA","TEMP","DEWP","WDSP","PRCP","RH","AH","LATITUDE","LONGITUDE","Latitude","Longitude","DaySeq"
"01-01",13.85,8.48333333333333,1.76666666666667,0.51,71.7333333333333,8.65662493331817,23.05,112.467,22.9173703,112.0396246,1
"01-02",15.7833333333333,10.9,1.41666666666667,0.25,73.7166666666667,10.0675562874482,23.05,112.467,22.9173703,112.0396246,2
"01-03",17.8333333333333,13.2166666666667,1.38333333333333,NA,75.0166666666667,11.5811433405287,23.05,112.467,22.9173703,112.0396246,3
"01-04",17.8666666666667,14.2833333333333,1.36666666666667,32.51,81.2666666666667,12.5986992029742,23.05,112.467,22.9173703,112.0396246,4
"01-05",16.8166666666667,14.0666666666667,1.33333333333333,4.635,86.05,12.5585231620044,23.05,112.467,22.9173703,112.0396246,5
"01-06",17.0333333333333,14.22,1.71666666666667,16.8466666666667,80.06,12.2917702958832,23.05,112.467,22.9173703,112.0396246,6
"01-07",16.55,13.64,1.64,0.38,81.04,11.9181783356551,23.05,112.467,22.9173703,112.0396246,7
"01-08",14.2166666666667,10.3666666666667,2.13333333333333,5.33333333333333,78.75,9.70259365521952,23.05,112.467,22.9173703,112.0396246,8
"01-09",14.0166666666667,8.85,2.06666666666667,1.2075,72.2666666666667,8.9267943152618,23.05,112.467,22.9173703,112.0396246,9
"01-10",15.05,9.88333333333333,1.8,8.7625,73.3833333333333,9.75888814741577,23.05,112.467,22.9173703,112.0396246,10
"01-11",14.9333333333333,10.2166666666667,1.7,5.905,76.0333333333333,9.96755004320861,23.05,112.467,22.9173703,112.0396246,11
"01-12",13.0666666666667,9.01666666666667,2.08333333333333,12.1275,78.4666666666667,9.07300595297648,23.05,112.467,22.9173703,112.0396246,12
"01-13",13.2333333333333,8.56666666666667,1.91666666666667,1.01666666666667,74.7833333333333,8.81258793182091,23.05,112.467,22.9173703,112.0396246,13
"01-14",13.1333333333333,8.75,1.65,6.35,77.2666666666667,8.93773124994587,23.05,112.467,22.9173703,112.0396246,14
"01-15",13.0666666666667,8.36666666666667,1.76666666666667,9.775,74.9833333333333,8.59255984127381,23.05,112.467,22.9173703,112.0396246,15
"01-16",13.6,9.35,1.75,2.54,77.0666666666667,9.05759638860012,23.05,112.467,22.9173703,112.0396246,16
